PROD_CODIGO;PROD_COD_BAR;PROD_DESCRICAO
26526;7898626820354;AUTO TRANSFORMADOR 2000VA PRO TRF0913 NF BIVOLT
25834;7899298619895;AUTOMATIZADOR DE PORTA PD 300 PRETO INTELBRAS 4663003
23454;7896637637367;AUTOMATIZADOR DE PORTA PP 200 INTELBRAS 4660200
26147;7899298619871;AUTOMATIZADOR DE PORTA 3 BRANCO PD 300 INTELBRAS 4663002
25256;7899298616160;AUTOMATIZADOR DE PORTAO BR 300 FAST 220-127V INTELBRAS 4661303
23831;7896637640084;AUTOMATIZADOR DE PORTAO DC 800 AL 220V INTELBRAS 4660800
23832;7896637640091;AUTOMATIZADOR DE PORTAO DC 800 FAST INTELBRAS 4660802
24752;7899298606956;AUTOMATIZADOR DE PORTAO DR 300 NY 220V INTELBRAS 4660300
23828;7896637640046;AUTOMATIZADOR DE PORTAO DR 400 AL 220V INTELBRAS 4660352
24264;7899298609032;AUTOMATIZADOR DE PORTAO DR 400 FAST INTELBRAS 4660404
25284;7899298643777;AUTOMATIZADOR DE PORTAO DR 400 NY 220V INTELBRAS 4660041
23827;7896637640008;AUTOMATIZADOR DE PORTAO DR 400 220V INTELBRAS 4660350
23829;7896637640053;AUTOMATIZADOR DE PORTAO DR 600 AL 220V INTELBRAS 4660502
23830;7896637640121;AUTOMATIZADOR DE PORTAO DR 600 FAST INTELBRAS 4660504
24893;7898461969553;BALANÇA DE VIDRO CAPACIDADE 180KG  LEVVE BL04 AGRATTO
21901;7899838806051;BALANCA DIGITAL DIGI-HEALTH MULTILASER HC022 PRETA
20875;7899838827643;BALANCA DIGITAL EATSMART MULTILASER HC039
24892;7898461973109;BALANCA DIGITAL P/ COZINHA LEVVE BC01 VIDRO PR 5KG AGRATTO
13818;7896637622844;BALUN CONVERSOR PASSIVO INTELBRAS XBP 401 HD 4007607
16219;7896637641463;BALUN CONVERSOR PASSIVO INTELBRAS XBP 402 4561800
19645;7896637677516;BALUN PASSIVO DE VIDEO XBP 400 HD INTELBRAS 4820010
25701;7896637696050;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 1001 WP INTELBRAS 4811001
21725;7896637684743;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 3001 WP INTELBRAS 4810034
24177;7896637624985;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 500 P G2 (1 PAR)  INTELBRAS 4810039
22337;7896637688727;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 500 P INTELBRAS 4810035
24216;7896637625012;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 501 P G2 (1 PAR)  INTELBRAS 4810042
22291;7896637697835;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 501 P INTELBRAS 4810038
23640;7896637625005;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 502 B G2 (1 PAR)  INTELBRAS 4810041
22244;7896637688741;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 502 B INTELBRAS 4810037
23650;7896637624992;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 503 B G2 (01 PAR) INTELBRAS 4810040
22326;7896637688734;BALUN TRANSFORMADOR  PASSIVO DE VIDEO VB 503 B INTELBRAS 4810036
12867;7898945002745;BANCO DE ENERGIA PORTATIL 1000MAH INTEGRIS L300
23124;7896637631532;BANDEJA DESLIZANTE P/400MM 1U INTELBRAS 4770002
22398;7896637631525;BANDEJA FIXA P/290MM 1U INTELBRAS 4770003
19376;7892904201712;BANDEJA FIXA P/360MM LINKEO LEGRAND 466301
23125;7896637631549;BANDEJA FIXA P/400MM 1U INTELBRAS 4770001
19379;7892904201736;BANDEJA FIXA 800MM LINKEO LEGRAND 466306
25337;7899298643746;BANDEJA P/RACK CHANTELIER BC2U 500MM INTELBRAS 4770012
23960;7896637625920;BARRA DE ALUMINIO CHATA C/ 6 ISOLADORES CERCA ELETRICA INTELBRAS 4543562
23764;7897287476474;BARRAS DE CREMALHEIRA  LINHA INDUSTRIAL GOLD PPA 1,00M LINHA C/6 A16811
22685;7897287476481;BARRAS DE CREMALHEIRA  LINHA INDUSTRIAL GOLD PPA 1,50M LINHA A16842
23474;7897287415237;BARRAS DE CREMALHEIRA  LINHA POP CUSTOM PPA 1,00MT PPA A17278
22714;7897287455080;BARRAS DE CREMALHEIRA  LINHA POP CUSTOM PPA 1,5M LINHA A17274
22772;7897287473695;BARRAS DE CREMALHEIRA ACO PPA 1,50M GOLD A16812
23402;7897287498636;BARREIRA RETANGULAR 5,00MT ALUMINIO NATURAL PPA A17072
25731;7899298633082;BASE DE ALUMINIO AUT. DESL. DR400/DR600/DC800 INTELBRAS 4660929
17451;7896637664301;BASE DE PLACA LUMINOSA NEW SLIM AUT IP20 INTELBRAS 4636288
16620;7896637632294;BASE GATEWAY IP DECT GID308B INTELBRAS 4002150
23314;7897287412823;BASE INTERMEDIARIA DZ HUB PPA P08007 PRETO
24546;7897975074395;BASE PARA NOTEBOOK MX LED 17,3  MAXPRINT
22650;7898555217355;BASE PARA NOTEBOOK 14 NBC-01BK C3TECH
20301;7898555213104;BASE PARA NOTEBOOK 14 NBC-11BK C3TECH
18746;7898555212152;BASE PARA NOTEBOOK 14/15 NBC-10BK C3TECH
21209;7898555213111;BASE PARA NOTEBOOK 15.6 NBC-50BK C3TECH
20270;7898555213128;BASE PARA NOTEBOOK 17,3 GAMER NBC-100BK C3TECH
22632;7898555215382;BASE PARA NOTEBOOK 17,3 GAMER NBC-500BK C3TECH
25328;7898555219724;BASE PARA NOTEBOOK 17,3 GAMER NBC-510BK C3TECH
17389;7896637654968;BASE PLACA DE SAIDA PSL256 AUTONOMA 127-220V INTELBRAS 4635007
17342;7896637654975;BASE PLACA SAIDA PSL500 AUT BRANCA AUT INTELBRAS 4635008
7712;7897975038984;BASE P/MOUSE FLEXIVEL C/HUB MAX 604226
20873;7899838842271;BATEDEIRA PLANETARIA 500W 4L 6 VELOCIDADES MULTILASER CE056
17099;7896637644747;BATERIA AB 4191 INTELBRAS 4104191
17100;7896637644754;BATERIA AB 4241 INTELBRAS 4104241
18817;7897013553479;BATERIA ALCALINA 12V A23 ELGIN C/5
18067;7897013538148;BATERIA ALCALINA 12V LA27 ELGIN C/5
18055;7897013556944;BATERIA ALCALINA 1.5V LR41 ELGIN C/10
18065;7897013538124;BATERIA ALCALINA 1.5V LR44 ELGIN C/10 82194
18066;7897013553509;BATERIA ALCALINA 1.5V LR54 ELGIN C/10
18054;7897013534249;BATERIA ALCALINA 9V 6LR61 ELGIN UNIDADE 82158
16454;7891519705905;BATERIA APC SMART UPS BR XL 24V SUA24XLBP-BR
25648;7896637681414;BATERIA CHUMBO VRLA 12V 1,2AH XB 1212 INTELBRAS 4821003
24088;7897013573958;BATERIA CR1220 LITHIUM ELGIN C/5 ( 82302 )
22790;7896637687133;BATERIA CR123A NAO RECARREGAVEL DE LITIO 3 V INTELBRAS 4860004
26915;7899298628262;BATERIA CR123A NAO RECARREGAVEL LI-MNO2 3V 1550MAH PANASONIC INTELBRAS 1350018
23447;7897013517235;BATERIA CR1632 LITIO 3V C/5
13287;7898922400427;BATERIA CR2016 LITHIUM FEEL BLISTER C/5
7919;7899170804111;BATERIA CR2016 MICRO C/5 UND
14518;7893007390150;BATERIA CR2016 REPLAY LITHIUM 3V MEGA ENERGY 29161 C/5
21448;7898575247332;BATERIA CR2016 3V LITIO MANGANES UND GREEN 013-3016
13288;789822400434;BATERIA CR2025 LITHIUM  FEEL BLISTER C/5
7918;7897013538100;BATERIA CR2025 MICRO C/5UND ELGIN
22403;7896637687164;BATERIA CR2025 (UNIDADE) NAO RECARREGAVEL DE LITIO 3 V INTELBRAS 4860001
21447;7898575247349;BATERIA CR2025 3V LITIO MANGANES UND GREEN 013-3025
14047;7898455790187;BATERIA CR2032 GLD 3V C/5 45574
18064;7897013538117;BATERIA CR2032 LITHIUM ELGIN C/5 ( 82193 )
11125;7898922400410;BATERIA CR2032 LITHIUM FEEL BLISTER C/5
22789;7896637687157;BATERIA CR2032 (UNIDADE) NAO RECARREGAVEL DE LITIO 3 V INTELBRAS 4860002
5220;7899170804098;BATERIA CR2032-1BT LITHIUM PANASONIC BLISTER C/5
22905;7896637687140;BATERIA CR2450 (UNIDADE) NAO RECARREGAVEL DE LITIO 3 V INTELBRAS 4860003
23446;7897013574566;BATERIA CR2477 LITIO 3V C/5
23236;7897154295771;BATERIA ESTACIONARIA MOURA 12MS111 SOLAR
26894;7897154298581;BATERIA ESTACIONARIA MOURA 12MVB- AL ARME G2
22937;7897154292589;BATERIA ESTACIONARIA NOBREAK MOURA 12MN105 105AH (12MN2000)
20657;7897154292572;BATERIA ESTACIONARIA NOBREAK MOURA 12MN1500 80AH
20601;7897154292541;BATERIA ESTACIONARIA NOBREAK MOURA 12MN45 45AH (12MN700)
20602;7897154292565;BATERIA ESTACIONARIA NOBREAK MOURA 12MN63 63AH (12MN1300)
20803;7897154291407;BATERIA ESTACIONARIA NOBREAK MOURA 12MVA-18 18AH (D)
19909;7897154294095;BATERIA ESTACIONARIA NOBREAK MOURA 12MVA-5 12V 5AH/20H
19758;7897154291377;BATERIA ESTACIONARIA NOBREAK MOURA 12MVA-7 12V 7AH/20H
23705;7897154291384;BATERIA ESTACIONARIA NOBREAK MOURA 12MVA-9 12V 9AH/20H
25934;7899970702655;BATERIA ESTACIONARIA NOBREAK PIONEIRO T12-115D F1525 12V 115AH
23312;7899970701931;BATERIA ESTACIONARIA NOBREAK PIONEIRO T12-7F2SEG 12V 7AH (8069)
26174;7897154298581;BATERIA ESTACIONARIA VRLA 12V ALARME MOURA (12008987)
22592;7897013553448;BATERIA LITIO CR2025 BLISTER  C/5UND ELGIN 82192
26945;7899838881904;BATERIA MULTI 6V 7 2AH M1BC 67-2 EN004
24998;7897154296938;BATERIA M90TE MGE2 SLI MOURA
24403;7899838881980;BATERIA POWERTEK 12V FLEX 7AH ALARME EN012
24402;7899838881973;BATERIA POWERTEK 12V 7AH ALARME EN011
26948;7899298667018;BATERIA RECARREGAVEL LI-ION 48V 100AH INTELBRAS EBL 4800 4860015
23448;7897013540011;BATERIA RECARREGAVEL 9V 250MAH ELGIN UNIDADE 82215
24149;7897013578489;BATERIA SELADA DE CHUMBO VRLA 12V 4.5AH ELGIN
23894;7897013578472;BATERIA SELADA DE CHUMBO VRLA 6V 4.5AH ELGIN
15296;7893007670221;BATERIA SELADA 12V 5A
673;7893007440015;BATERIA SELADA 12V 7A
17412;7893007670290;BATERIA SELADA 12V 9A
20571;7896637659895;BATERIA VRLA 12V 2,3AH-XB 1223 INTELBRAS 4616586
22528;7896637681469;BATERIA VRLA 12V 2,3AH-XB 1223 INTELBRAS 4821002
17768;7896637665278;BATERIA VRLA 12V 7,0AH-XB 1270 INTELBRAS 4821000
17658;7896637665285;BATERIA VRLA 12V-XB 12AL INTELBRAS 4821001 6AH
26542;7899831312450;BATERIA WAP 4,0AH 21V K21 BT04 FW009466
24333;7899744021098;BATERIA 12V 23A ALCALINA GRANEL - GREEN 013-2323
5857;7898138632537;BEE MOVIE
26182;7899831312252;BICO EXTRATOR PARA ASPIRADOR DE PÓ E ÁGUA 350ML WAP WBE02 FW009437
25887;7899838887869;BLOCO ADESIVO CUBO 75X75MM 5 CORES 350F KEEP EI016
26498;7897975066239;BLOCO ADESIVO E MARCADORES MAXPRINT CORACAO 45MMX44MM 45MMX12MM 20F 743473
26493;7897975066246;BLOCO ADESIVO E MARCADORES MAXPRINT FOLHA 45MMX44MM 45MMX12MM 20F 743488
26489;7897975066222;BLOCO ADESIVO E MARCADORES MAXPRINT MACA 45MMX44MM 45MMX12MM 20F 743469
26486;7897975097608;BLOCO ADESIVO MAXPRINT PAUTADO PASTEL COLORS 102MMX148MM 90F 74000011
23747;7899838887883;BLOCO ADESIVO P/ ANOTACOES EI018 75MM X 75MM AMARELO 1X100FLS KEEP
23494;7899838887890;BLOCO ADESIVO P/ ANOTACOES EI019 75MM X 75MM AZUL 1X100FLS KEEP
23495;7899838887913;BLOCO ADESIVO P/ ANOTACOES EI021 75MM X 75MM ROSA 1X100FLS KEEP
25037;7899838888019;BLOCO ADESIVO P/ ANOTACOES EI028 75MM X 75MM TRANSPARENTE 50FLS KEEP
25054;7899838888026;BLOCO ADESIVO P/ ANOTACOES EI029 75MM X 75MM AMARELO 50FLS KEEP
23496;7899838888781;BLOCO ADESIVO P/ ANOTACOES EI033 75MM X 100MM AMARELO 1X90FLS KEEP
23497;7899838888798;BLOCO ADESIVO P/ ANOTACOES EI034 75MM X 100MM AZUL 1X90FLS KEEP
23498;7899838888804;BLOCO ADESIVO P/ ANOTACOES EI035 75MM X 100MM VERDE 1X90FLS KEEP
23499;7899838888811;BLOCO ADESIVO P/ ANOTACOES EI036 75MM X 100MM ROSA 1X90FLS KEEP
20525;7898119105654;BLOCO ADESIVO P/ ANOTACOES MP2000 37.5X50MM AMARELO 4X 100FLS MASTERPRINT
20527;7898119105678;BLOCO ADESIVO P/ ANOTACOES MP2010 75MM X 75MM AMARELO 1X100FLS MASTERPRINT
20528;7898119214295;BLOCO ADESIVO P/ ANOTACOES MP2011 75MM X 75MM ROSA 1X100FLS MASTERPRINT
20529;7898119105692;BLOCO ADESIVO P/ ANOTACOES MP2012 75MM X 75MM VERDE 1X100FLS MASTERPRINT
20530;7898119105708;BLOCO ADESIVO P/ ANOTACOES MP2013 75MM X 75MM AZUL 1X100FLS MASTERPRINT
20531;7898119105715;BLOCO ADESIVO P/ ANOTACOES MP2020 76MM X 102MM AMARELO 1X100FLS MASTERPRINT
20545;7898119214332;BLOCO ADESIVO P/ ANOTACOES MP2021 76MM X 102MM ROSA 1X100FLS MASTERPRINT
20546;7898119105739;BLOCO ADESIVO P/ ANOTACOES MP2022 76MM X 102MM VERDE 1X100FLS MASTERPRINT
20547;7898119105746;BLOCO ADESIVO P/ ANOTACOES MP2023 76MM X 102MM AZUL 1X100FLS MASTERPRINT
22822;7898543384359;BLOCO ADESIVO P/ ANOTACOES 4 CORES 38X50 COM 4X 50 FOLHAS TEK BOND
22823;7898543384434;BLOCO ADESIVO P/ ANOTACOES 5 CORES 76X76 COM 5X 90 FOLHAS TEK BOND
22814;7898543384311;BLOCO ADESIVO P/ ANOTACOES 76X102 COM 100 FOLHAS AMARELO TEK BOND
22815;7898543384335;BLOCO ADESIVO P/ ANOTACOES 76X102 COM 90 FOLHAS LARANJA FLUORESCENTE TEK BOND
22819;7898543384496;BLOCO ADESIVO P/ ANOTACOES 76X102 COM 90 FOLHAS ROSA FLUORESCENTE TEK BOND
22817;7898543384458;BLOCO ADESIVO P/ ANOTACOES 76X102 COM 90 FOLHAS VERDE FLUORESCENTE TEK BOND
22813;7898543384571;BLOCO ADESIVO P/ ANOTACOES 76X76 COM 45 FOLHAS AMARELO FLUORESCENTE TEK BOND
22821;7898543384533;BLOCO ADESIVO P/ ANOTACOES 76X76 COM 45 FOLHAS AZUL FLUORESCENTE TEK BOND
22816;7898543384373;BLOCO ADESIVO P/ ANOTACOES 76X76 COM 45 FOLHAS LARANJA FLUORESCENTE TEK BOND
22820;7898543384557;BLOCO ADESIVO P/ ANOTACOES 76X76 COM 45 FOLHAS ROSA FLUORESCENTE TEK BOND
22818;7898543384519;BLOCO ADESIVO P/ ANOTACOES 76X76 COM 45 FOLHAS VERDE FLUORESCENTE TEK BOND
20526;7898119105661;BLOCO ADESIVOS P/ ANOTACOES MP2001 37.5X50MM NEON 4CORES 4X100 MASTERPRINT
7352;7896041922011;BLOCO ADESIVOS PIMACO 3X50 878633
9964;7896041923032;BLOCO AUTOADESIVO NEON PIMACO 76X76 500337 COLOR 600FLS
17519;7896041922059;BLOCO AUTOADESIVO NEON PIMACO 76X76 878637 COLOR 400FLS
7348;7896041922110;BLOCO AUTOADESIVO PIMACO COL 2X50FL 5000333
7346;7896041922073;BLOCO AUTOADESIVO PIMACO VERDE 100FL 5000331 46X46
7345;7896041922097;BLOCO AUTOADESIVOS PIMACO 100FL 5000330
17299;7896637654944;BLOCO DE ILUMINACAO AUTONOMA BA3000 127/220VCA S/BAT INTELBRAS 4635001
20630;7896637679312;BLOCO DE ILUMINACAO AUTONOMO BLA 1200 INTELBRAS 4631200
25531;7899298643098;BLOCO DE ILUMINAÇAO AUTONOMO BLA 1202 4630012 INTELBRAS
20631;7896637679329;BLOCO DE ILUMINACAO AUTONOMO BLA 2200 INTELBRAS 4632200
25542;7899298643104;BLOCO DE ILUMINAÇAO AUTONOMO BLA 2202 4630011 INTELBRAS
26529;7899298643111;BLOCO DE ILUMINACAO AUTONOMO BLA 3000 4630010 INTELBRAS
24566;7899298632016;BLOCO DE ILUMINACAO AUTONOMO BLA 400 INTELBRAS 4630400
24567;7899298632023;BLOCO DE ILUMINACAO AUTONOMO BLA 600 INTELBRAS 4630600
17379;7896041922509;BLOCO DE NOTAS ADESIVAS 101X76 100FLS
9773;7891040102211;BLOCO RECADOS COLOR POST-IT 100FLS 3M
9774;7891040128501;BLOCO RECADOS REFIL POST-IT 3M 100FLS
20138;7898594273602;BLOCO TIRA FOLHA BASIC DOURADO KOFF 3023 240FL
20140;7898594273824;BLOCO TIRA FOLHA BASIC PINK KOFF 3025 240FL
20139;7898594273701;BLOCO TIRA FOLHA BASIC POA KOFF 3024 240FL
20137;7898594273442;BLOCO TIRA FOLHA CLASSIC MARROM KOFF 3022 240FL
20136;7898594273312;BLOCO TIRA FOLHA CLASSIC PRETA KOFF 3021 240FL
20141;7898594273039;BLOCO TIRA FOLHA LIBERTY KOFF 3019 240FL
6923;7898938113038;BLUETOOTH COMTAC 9080 USB
103;7898905808585;BOBINA PARA FAX 216X30
14151;7898205204896;BOBINA PARA PLOTTER 1100MM X 120M ALOFORM 1035
14150;7898205204889;BOBINA PARA PLOTTER 914MM X 120M ALOFORM 1034
25230;7898905809803;BOBINA PDV 80X30 MT 1 VIA TERMICA KPH SILFER BRANCA
25211;7898687950809;BOBINA 57X15 TERMICA  KPH SILFER BRANCA (2015)
19673;7898905809292;BOBINA 57X150 TERMICA
15824;7898905809506;BOBINA 57X300 TERMICA  PRD10011
25210;7898687950861;BOBINA 57X40 TERMICA  KPH SILFER BRANCA (2021)
19672;7898905809520;BOBINA 57X40 TERMICA  PRD10325
15823;7898905809544;BOBINA 57X80 TERMICA (PRD10010)
19485;7898576033828;BOLSA CANON GADGET BAG300DG
22941;7899670919742;BOLSA COCA COLA GLOW PRETO 8840419
21205;7899670914457;BOLSA COSTA COCA COLA ANIMAL MIX VERMEHLO U 7841705004U
20677;7899670909262;BOLSA COSTAS COCA COLA ORIENTAL POP ESTAMPADA M 7118205024M
12486;7890288154044;BOLSA DE MAO HELLO KITTY SATIN HKSA12101 CHOICE
13840;7898506460700;BOLSA FEMININA P/NOTEBOOK 15,6 ROSA MULTILASER  BO170
13994;7898506460717;BOLSA FEMININA P/NOTEBOOK 15.6 VM MULTILASER BO171
9742;7890288122982;BOLSA HELLO KITTY AZUL HKSW200 CHOICE
9744;7890288123026;BOLSA HELLO KITTY AZUL HKSW202 CHOICE
9748;7890288124191;BOLSA HELLO KITTY MARINHO NKCL200 CHOICE
8440;7890288111627;BOLSA HELLO KITTY PRETO HKNV100 CHOICE
9747;7890288124849;BOLSA HELLO KITTY VERMELHO HKSW200 CHOICE
7232;7893573358967;BOLSA LAPTOP SCREEN VERMELHO 322047 FICO
13305;7890288161912;BOLSA MAO CHATERINE AZUL FETH1220 CHOICE
11102;7890288129011;BOLSA MAO CHOCOCAT PT CHSF200 CHOICE
12573;7890288151739;BOLSA MAO COLLEN BUSINESS OFF WHITE/GRAFITE CBBU12102 CHOICE
9837;7898506453252;BOLSA MULTILASER PRETO BO091
9488;7890288112327;BOLSA NI HAO KAI-LAN LILAS NKMO403 CHOICE
12873;7898945002691;BOLSA P/CAMERA INTEGRIS ONCA NB8204
12285;7898506456444;BOLSA P/NOTE FEMININA 14 PT MULTILASER BO102
12286;7898506456451;BOLSA P/NOTE FEMININA 14 RS MULTILASER BO103
9648;7898943585233;BOLSA P/NOTE INTEGRIS NB703112 PRETA
18559;7898506460724;BOLSA P/NOTEBOOK 15,6 PRETA MULTILASER BO172
10057;7898934853471;BOLSA PROTECAO IPAD GEONAV PRETA IPA-01POB
22942;7899670919384;BOLSA SACO COCA COLA 80 S PRETO 7844333
25048;7899670929789;BOLSA TOTE COCA COLA TRAINING  ROSA 7849519
26804;7899298677185;BOMBA DE AGUA SOLAR CENTRIFUGA P3-3, 5M3/H-95M-72 V-750W INTELBRAS 4842896
27043;7899298677086;BOMBA DE AGUA SOLAR CENTRIFUGA P4-5, 2M3/H-67M-72 V-750W INTELBRAS 4842895
17632;7896423501797;BOOSTER 900201659 HDL 8 EXTENCOES
26501;7897975016241;BORRACHA MAXPRINT WIPE C/ ROLINHO PARA LIMPEZA 70000126
20157;7896637659826;BOTAO DE SAIDA AC2651 INTELBRAS 4675000
17835;7896637661539;BOTAO DE SAIDA INOX AC2864 INTELBRAS 4675001
17869;7896637659994;BOTAO DE SAIDA INOX C/CAIXA BT3000 / AC6904 INTELBRAS 4675003
17604;7896423501391;BOTOEIRA DE COMANDO 900102001 HDL
24945;7899298633143;BOTOEIRA SEM FIO BRANCA BT 100 INTELBRAS 4666001
25281;7899298633136;BOTOEIRA SEM FIO PRETA BT 100 INTELBRAS 4666000
26198;7899298649618;BRACO ARTICULADO AUT BASC STRAT BR300/BR400/BC500 4660099 INTELBRAS
27193;7899298679455;BRACO TELESCOPICO 1-4M CANCELA AUTOMATICA AF 3000 INTELBRAS 4660152
21737;7898915049886;BUSCA PRECO G2-S C/MOSTRADOR WIFI/ETHERNET GERTEC 00410098
25518;7898708470323;BUSCA PRECO G2-S-E C/MOSTRADOR WIFI E ETHERNET
25249;7899744063371;CABO ADAPT USB C PARA LAN RJ45 10/100/1000MBPS 187550
26633;7899744079341;CABO ADAPT USB 3.0 PARA LAN 10/100/1000MBPS ATA-01 018-7549
25764;7899744038911;CABO ADAPT USB-C PARA HDMI 4K X 2K 60HZ COM USB C FEMEA PD 018-7454
15626;7899634006297;CABO ADAPTADOR KIT9009 TABLET GALAXY(M)XUSB(F) IDEA
10974;7890020200688;CABO ADAPTADOR MULTI-FAN 1M X 4M HITTO 020068
21902;7899744038850;CABO ADAPTADOR P3 MACHO X P2 FEMEA P/ MICROFONE E FONE HEDSET PS4/XBOX PRETO 018-6045
25332;7899658704773;CABO ALARME DE INCENDIO BLINDADO 2X0,75MM2 (F) VM 300M CONDUTTI
25920;7899658704766;CABO ALARME DE INCENDIO 2X0,75MM2 (F) VM RL0100M 100M CONDUTTI
21822;7898918399513;CABO ALTA ISOLACAO 1MM (DIAM 7MM) PRETO 100M CONDUTTI
25453;7898918399506;CABO ALTA ISOLACAO 1MM (DIAM 7MM) PRETO 50M CONDUTTI
22275;7898918399575;CABO ALTA TENSAO 5MM BRANCO 22AWG 100M CONDUTTI
23405;7898918399568;CABO ALTA TENSAO 5MM BRANCO 22AWG 50M  RL0050M CONDUTTI
23336;7899638100724;CABO AUDIO E VIDEO PLAYER HAYONIK IP2/RCA2 1,2MT  51221
19049;7897013552991;CABO AUDIO P2/RCA 1,50MTS ELGIN 46RCAUDIORCA
25874;7896637674577;CABO AVIATION EXTENSOR 4 VIAS 3 METROS INTELBRAS 4580253
25875;7896637674584;CABO AVIATION EXTENSOR 4 VIAS 7 METROS INTELBRAS 4580254
5358;7891519701211;CABO BATERIA MICROSOL APC AUTOM 12V
5359;7891519701228;CABO BATERIA MICROSOL APC AUTOM 24V
13519;7890020201173;CABO BRACKET SERIAL DB9M 20117 HITTO
21828;7899658705138;CABO CCA 2 PARES X 24 - 50 (VIAS MULTICORES) C/100MTS BRANCO CX0100M
21829;7899658705282;CABO CCA 5 PARES X 24 - 50 (VIAS MULTICORES) C/100MTS BRANCO RL0100M
20239;7899838821757;CABO CCI P/CFTV 4 PARES 24AWG SE139 MULTILASER 305MTS
22546;7899838875590;CABO CCI P/CFTV 4PARES X0,41MM GS0237 GIGA MULTILASER 305MTS PRETO
20766;7899838846217;CABO CCI P/CFTV 4PARES X05 0,51MM GS0230 GIGA MULTILASER 305MTS BCO
22075;7899838846200;CABO CCI P/CFTV 4PARES X06 0,51MM GS0229 GIGA MULTILASER 305MTS AZUL
20767;7899838846224;CABO CCI P/CFTV 4PARES X06 0,51MM GS0231 GIGA MULTILASER 305MTS PTO
18402;7899938520703;CABO CCI 40X1 PARES C/100MTS CINZA MACROCABOS
18403;7899938520758;CABO CCI 40X2 PARES C/100MTS CINZA MACROCABOS
18404;7899938520048;CABO CCI 50X1 PARES C/100MTS CINZA MACROCABOS
23735;7899278921024;CABO CCI 50X2 PARES C/100MTS BRANCO MEGATRON (2102)
18405;7899278920119;CABO CCI 50X2 PARES C/100MTS CINZA MEGATRON (52011)
21792;7899938520123;CABO CCI 50X2 PARES C/200MTS CINZA MACROCABOS
23586;7899278920126;CABO CCI 50X2 PARES C/200MTS CINZA MEGATRON (2012)
21998;7899278921048;CABO CCI 50X3 PARES C/100MTS BRANCO MEGATRON
18406;7899938520284;CABO CCI 50X4 PARES C/100MTS CINZA MACROCABOS
19987;7899938520383;CABO CCI 50X5 PARES C/100MTS CINZA MACROCABOS
24163;7896637687348;CABO CFTV 4MM + 2PX26 AWG 100M FAST CAM FC67CBR INTELBRAS 4830053
24103;7896637687355;CABO CFTV 4MM + 2PX26 AWG 100M FAST CAM FC80CBR INTELBRAS 4830052
26531;7899298681397;CABO CFTV 4PX24 AWG 300M MULTI CAM MC8CAZ AZUL INTELBRAS 4830178
24129;7896637687324;CABO CFTV 4PX24 AWG 300M MULTI CAM MC8CBR INTELBRAS 4830050
26530;7899298681380;CABO CFTV 4PX24 AWG 300M MULTI CAM MC8CPR PRETO INTELBRAS 4830177
18946;7898619562360;CABO COAXIAL BOBINA CCA 4,00MM+2 ALIM C/300MTS 80% LIGA COBRE BCO TELECAM
19041;7898917230565;CABO COAXIAL CAIXA 4,00MM+2 ALIM C/300MTS 80% LIGA COBRE BCO TELECAM
24625;7899838897684;CABO COAXIAL CCA BIPOLAR 100M GS0234
26868;7898934315207;CABO COAXIAL CENTURY 59/40%  STANDARD ROLO COM 100MTS (01210002)
26947;7899658701123;CABO COAXIAL CONDUTTI HIBRIDO RF 4MM 75OHM 2X26AWG 100M BRANCO
27168;7899658714642;CABO COAXIAL CONDUTTI RF 4MM PRO 85% 75OHM DB 2X26AWG 100M PRETO
21827;7899658704612;CABO COAXIAL CONDUTTI 4MMCEL BB0300M CFTV 2X26 AWG BRANCO
21826;7899658704629;CABO COAXIAL CONDUTTI 4MMCEL BB0500M CFTV 2X26 AWG BRANCO
21825;7899658704605;CABO COAXIAL CONDUTTI 4MMCEL CX0100M CFTV 2X26 AWG BRANCO
23157;7899278916112;CABO COAXIAL RF 0,4/2,5 + 2X26A WG MONO C/100MTS BRANCO MEGATRON BLINDAGEM (1611)
23544;7899938515969;CABO COAXIAL RF 0,4/2,5 + 2X26AWG MONO C/100MTS BRANCO MACROCABOS (51596)
23358;7899278916136;CABO COAXIAL RF 0,4/2,5 + 2X26AWG MONO C/100MTS BRANCO MEGATRON (1613)
18280;7899938515952;CABO COAXIAL RF 0,4/2,5 C/100MTS MONO BRANCO MACROCABOS C/ALIMENTACAO (51595)
14604;7898414700141;CABO COAXIAL RFF-4MM BIPOLAR 85% C/100MTS CABLETECH BRANCO C/ALIMENTACAO
15847;7898917230312;CABO COAXIAL T59 67% C/100MTS TELECAM BRANCO C/ALIMENTACAO 5713
15278;7898601370010;CABO COAXIAL 4,0MM C/100MTS S/ALIMENTACAO MAXCABLE
13452;7898917231869;CABO COAXIAL 4,0MM C/100MTS TELECAM BRANCO
