codigo_de_barras;nome_produto;url_imagem;comprimento;largura;altura;dimensoes_unidade;peso;peso_unidade
7898506475094;Cabo Conversor Usb Am X Rj45 Femea Multilaser - WI272;https://m.media-amazon.com/images/I/51FM2tC6MIL.__AC_SX300_SY300_QL70_ML2_.jpg;21,8;11,8;3,4;cm;0,1;g
7898562691162;Conversor USB 2.0 para Sata HDD Comtac 9296;https://m.media-amazon.com/images/I/41M-MqL80eS.__AC_SX300_SY300_QL70_ML2_.jpg;13,6;10,2;1,4;cm;32;g
7896637601924;Cabo engate rápido para conexão de baterias externas CBO 601 Intelbras;https://m.media-amazon.com/images/I/51ZGaG+C4RL._AC_SY300_SX300_.jpg;24;12;3;cm;242;kg
7896637601252;Cabo engate rápido para conexão de baterias externas CBO 603 Intelbras;https://m.media-amazon.com/images/I/51472yo341L.__AC_SX300_SY300_QL70_ML2_.jpg;24;12;2;cm;278;kg
7898506460120;Cabo de Força Monitor Multilaser 1,5m NBR 14136 / IEC320 C13 - WI223;https://m.media-amazon.com/images/I/71xHh-nPNaL.__AC_SY300_SX300_QL70_ML2_.jpg;27;23,4;2,6;cm;0,1;g
7899278902535;Cabo de força para Note C7 (oitinho) 1,80 m preto;https://m.media-amazon.com/images/I/71suufvZCHL.__AC_SX300_SY300_QL70_ML2_.jpg;21,7;16,8;2,8;cm;120;g
7898615153685;Cabo De Forca Tripolar 10A 1 2M 111573;https://m.media-amazon.com/images/I/61FBjGnDZvL.__AC_SX300_SY300_QL70_ML2_.jpg;15,2;10,2;2,6;cm;109;g
7899018404312;Force Line - Cabo de Força para Ligação do Computador ou Monitor, Acessórios para Computador, Preto;https://m.media-amazon.com/images/I/518tg9RQ88S.__AC_SX300_SY300_QL70_ML2_.jpg;28,7;12,8;2,6;cm;137;g
7898615158277;Cabo de Força Notebook MD9 1.8m Xcell XC-CF-07;https://m.media-amazon.com/images/I/61mQRM00RfL.__AC_SX300_SY300_QL70_ML2_.jpg;23,6;16;3;cm;150;g
7899744022323;Cabo DisplayPort + DisplayPort 1.2 M+M 4K 120 Hz, 2 Metros, 5+;https://m.media-amazon.com/images/I/61rz3aaDPdL.__AC_SX300_SY300_QL70_ML2_.jpg;19,2;14,8;1,8;cm;160;g
7899744003568;5+ Cabo DVI + HDMI 2 Metros DVI 24+1;https://m.media-amazon.com/images/I/61BKL5Rl4gL.__AC_SX300_SY300_QL70_ML2_.jpg;23;16;1;cm;110;g
7898506465828;Extensão Retrátil 3 Entradas 5Mt - WI252;https://m.media-amazon.com/images/I/61BLN-QFvzL.__AC_SY300_SX300_QL70_ML2_.jpg;17,6;15,8;6,6;cm;500;g
7898938113779;Cabo Extensor Usb 2.0 Am Af 5 Metros Comtac 9093;https://m.media-amazon.com/images/I/51pp-xvNw5L.__AC_SX300_SY300_QL70_ML2_.jpg;17,2;15,2;10;cm;243;g
7898458701272;Cabo Extensor Usb 2.0 Macho X Femea 1,8M Multilaser - WI026;https://m.media-amazon.com/images/I/51-UIbYlHjL.__AC_SY300_SX300_QL70_ML2_.jpg;15;13;0,8;cm;0,1;g
7899744026574;PIX Cabo Optico PIX Toslink Profissional 1 m;https://m.media-amazon.com/images/I/41RJI31urNS.__AC_SX300_SY300_QL70_ML2_.jpg;21,2;15;0,6;cm;10;g
7898566201312;Cabo Fibra Otica para Audio Toslink Preto 3 Metros Generico;https://m.media-amazon.com/images/I/51lgXBmuWQL.__AC_SX300_SY300_QL70_ML2_.jpg;15;10;10;cm;200;g
7898615158949;Cabo Micro Usb V8 X-cell Xc-cd-57 2mt Branco;https://m.media-amazon.com/images/I/519bi9n0DhL.__AC_SX300_SY300_QL70_ML2_.jpg;20;6;3;cm;160;g
7893137170387;Cabo Transmissão de Dados Sohoplus, Dispositivos de Conexão em Rede, Azul Claro;https://m.media-amazon.com/images/I/61ffhIL1nsL.__AC_SY300_SX300_QL70_ML2_.jpg;66,2;34,8;28,6;cm;11,5;kg
7893137264710;FURUKAWA SOHOPLUS Caixa de Cabo de Rede Cat6 de Cobre 305 mts Utp, Preto;https://m.media-amazon.com/images/I/51KE86-tBjL.__AC_SY300_SX300_QL70_ML2_.jpg;37,8;22,4;15,2;cm;13,4;kg
7893137288907;Cabo De Rede 24awg Furukawa Cat6 Multilan Cx 305m Vermelho;https://m.media-amazon.com/images/I/51Ue+v+-r7L._AC_SX300_SY300_.jpg;40;38;29;cm;13,4;kg
7898554601766;Cabo HDMI com Filtro 1.4 3D 3M HDF-102/3M Preto Lite;https://m.media-amazon.com/images/I/51kUOPQkNlL.__AC_SX300_SY300_QL70_ML2_.jpg;26;10;5;cm;600;g
7899744003667;PIX Cabo HDMI 1.4 4K ULTRAHD, 3 Metros;https://m.media-amazon.com/images/I/61+WH3ptLhL._AC_SY300_SX300_.jpg;20,3;13,9;2,2;cm;140;g
7899744021128;PIX Cabo Hdmi Gold 2-4K Hdr 19P 8M;https://m.media-amazon.com/images/I/61sLzzp37IL.__AC_SY300_SX300_QL70_ML2_.jpg;22;18,2;3,6;cm;480;g
7899744021173;PIX Cabo HDMI 2.0 4K 19 Pinos - Plug 90 Graus, 10 Metros;https://m.media-amazon.com/images/I/51yZuH74m0L.__AC_SX300_SY300_QL70_ML2_.jpg;19,2;17,2;4,6;cm;0,59;g
7899744021159;PIX Cabo HDMI 2.0 4K 19 Pinos - Plug 90 Graus, 5 Metros;https://m.media-amazon.com/images/I/614efAP8dXL.__AC_SX300_SY300_QL70_ML2_.jpg;19,4;13,6;3,2;cm;0,2;g
7898554603012;Cabo HDMI 1.4 3D 1,8M HDC-102/1.8M Preto Lite;https://m.media-amazon.com/images/I/51c4jjGwwAS.__AC_SX300_SY300_QL70_ML2_.jpg;22;16;4;cm;600;g
7899744026321;PIX Cabo Micro HDMI X HDMI 2.0 4K ULTRAHD, 2 Metros;https://m.media-amazon.com/images/I/613dCqTWMYL.__AC_SX300_SY300_QL70_ML2_.jpg;20;17;1,4;cm;70;g
7897013536373;Cabo HDMI-HDMI Elgin Conector Banhado à Ouro de 1,8 Metros;https://m.media-amazon.com/images/I/61NRmpeNPzL.__AC_SX300_SY300_QL70_ML2_.jpg;22,8;8,8;3,4;cm;85;g
7899744003650;PIX Cabo HDMI 1.4 4K ULTRAHD, 2 Metros;https://m.media-amazon.com/images/I/611NIuYMEFL.__AC_SY300_SX300_QL70_ML2_.jpg;15,4;10,4;2;cm;0,1;g
7897013540240;Cabo HDMI-HDMI Elgin Conector Banhado à Ouro 3 Metros;https://m.media-amazon.com/images/I/41y9efirzNL.__AC_SY300_SX300_QL70_ML2_.jpg;22,2;8,4;5,6;cm;140;g
7899744003681;PIX Cabo HDMI 1.4 4K ULTRAHD, 10 Metros;https://m.media-amazon.com/images/I/61J1PbjwyNL.__AC_SX300_SY300_QL70_ML2_.jpg;24,2;20,2;4,6;cm;640;g
7899744021111;PIX Cabo Hdmi 2.0 4K Hdr 19P 3M Gold, Preto;https://m.media-amazon.com/images/I/51kY3eQ6tfL.__AC_SX300_SY300_QL70_ML2_.jpg;20,2;18,6;2,6;cm;0,13;g
7899744021104;PIX Cabo Hdmi 2.0 4K Hdr 19P 5M Gold, 5 metros, Preto;https://m.media-amazon.com/images/I/51NiEhI3TeL.__AC_SX300_SY300_QL70_ML2_.jpg;21,8;18,2;2,6;cm;0,2;g
7898554605351;Cabo 61809, Fortrek, HDM-101/1.8M;https://m.media-amazon.com/images/I/61O65t4-M7L.__AC_SX300_SY300_QL70_ML2_.jpg;17,2;12,4;1;cm;90;g
7896689116858;Brasforma HDMI1402 Cabo HDMI 1.4 4K 3D 1080P Macho x Macho, Preto, 2m;https://m.media-amazon.com/images/I/51mFokYV7uS.__AC_SX300_SY300_QL70_ML2_.jpg;27;16;2;cm;93;g
7898554606952;Cabo HDMI 2.0 4K 1,5M HD201 Preto Fortrek;https://m.media-amazon.com/images/I/71kTwuKZaIL.__AC_SX300_SY300_QL70_ML2_.jpg;18;11,4;1,8;cm;72;g
7898554607027;Cabo HDMI 2.0 4K 1,8m HD202 Fortrek;https://m.media-amazon.com/images/I/51KFT6JuHzL.__AC_SX300_SY300_QL70_ML2_.jpg;19,3;15,5;2;cm;300;g
7898554606907;Cabo HDMI 2.0 4K 20 metros HD2020 FORTREK;https://m.media-amazon.com/images/I/71cQRkAwHHL.__AC_SX300_SY300_QL70_ML2_.jpg;28,8;20,4;7,2;cm;1,42;kg
7896689114335;Cabo HDMI 2. 0, Brasforma, Preto, Médio;https://m.media-amazon.com/images/I/51eTs0p9pOL.__AC_SX300_SY300_QL70_ML2_.jpg;20,1;16,7;5,7;cm;50;g
7896689114304;Cabo HDMI 2. 0, Brasforma, HDMI-5002 HDMI5002, PretoPequeno;https://m.media-amazon.com/images/I/51eTs0p9pOL.__AC_SX300_SY300_QL70_ML2_.jpg;23,1;15;1,8;cm;50;g
7896689114380;Brasforma HDMI6005 Cabo HDMI 2.0 4K HD Macho x Macho, Preto, 5 m;https://m.media-amazon.com/images/I/61UT0wjGlcL.__AC_SX300_SY300_QL70_ML2_.jpg;20;12;3;cm;480;g
7898127608543;CABO HDMI 2.0 4K 3D 19 PINOS - 2 METROS;https://m.media-amazon.com/images/I/61NtxARI44L.__AC_SX300_SY300_QL70_ML2_.jpg;25,8;15,2;2,3;cm;95;g
7898554606877;Cabo HDMI 2.0 4K 3M HD203 Preto Fortrek;https://m.media-amazon.com/images/I/419HiG+4r3L._AC_SY300_SX300_.jpg;13,8;13,2;0,6;cm;130;g
7898554606884;Cabo HDMI 2.0 4K 5M HD205 Fortrek;https://m.media-amazon.com/images/I/41yR8LdfvVL.__AC_SX300_SY300_QL70_ML2_.jpg;21,5;19,7;4,1;cm;300;g
7899744021135;PIX Cabo HDMI 2.0 4K 19 Pinos - Plug 90 Graus, 2 Metros;https://m.media-amazon.com/images/I/51D5+imZ2UL._AC_SY300_SX300_.jpg;15,2;11,8;2,2;cm;0,1;g
7899744040068;PIX CABO HDMI GOLD 2.1-8K HDR 19P 1.5M, Pix, 018-1015 (Embalagem pode variar);https://m.media-amazon.com/images/I/61sv+HcFjBS._AC_SY300_SX300_.jpg;20,1;13,9;2,6;cm;98;g
7899744038607;Pix Cabo Hdmi Gold 2.1-8K Hd, Pix, Hdmi 2.1;https://m.media-amazon.com/images/I/51QgBejgm2L.__AC_SX300_SY300_QL70_ML2_.jpg;20;11;5;cm;100;g
7899744067195;PIX Cabo HDMI 2.1-8K HDR 19P 5M - Preto;https://m.media-amazon.com/images/I/41asJByrXwL.__AC_SX300_SY300_QL70_ML2_.jpg;18;15,6;3,8;cm;440;g
7898554608086;Cabo HDMI 2.1 8K 1,8m Preto 8K-018 Fortrek;https://m.media-amazon.com/images/I/51NbjWSSjdL.__AC_SX300_SY300_QL70_ML2_.jpg;19,5;15,8;1,6;cm;80;g
7896689117862;Brasforma HDMI8002 Cabo HDMI 2.1 8K 3D 2160P Macho x Macho, Preto, 2m;https://m.media-amazon.com/images/I/51KaHoJncML.__AC_SX300_SY300_QL70_ML2_.jpg;21,9;7,9;3;cm;140;g
7898939561920;Cabo HDMI Flat 3D 1.4 Newlink CB104- 3 Metros;https://m.media-amazon.com/images/I/51nQAtHQhOL.__AC_SX300_SY300_QL70_ML2_.jpg;21,2;14,6;5;cm;240;g
7899298656944;Cabo de Rede Impact Giga UTP Cat6 4P IG6CCZ Cinza Intelbras;https://m.media-amazon.com/images/I/31Qw-pLiFwL.__AC_SX300_SY300_QL70_ML2_.jpg;46,3;42,8;22,4;cm;13,3;kg
7899298659532;Cabo de Rede Impact Utp Cat6 4P IG6CPR Preto Intelbras;https://m.media-amazon.com/images/I/61BAf9Vp9YL.__AC_SX300_SY300_QL70_ML2_.jpg;44,5;44;26;cm;13,2;kg
7899298655077;Cabo de rede Impact Lan UTP CAT5E 4P Cinza Intelbras;https://m.media-amazon.com/images/I/319Bl1SOwDL.__AC_SX300_SY300_QL70_ML2_.jpg;35;32,3;22,9;cm;9,09;kg
7899838818498;CABO LIGHTING IPHONE 8 PINOS 1M BR WI328, Multilaser, 26763;https://m.media-amazon.com/images/I/51o6ILD5wwL.__AC_SX300_SY300_QL70_ML2_.jpg;12;3;2,5;cm;0,02;g
7898506465903;Cabo Multilaser De Dados Lighting 8Pin Para Ios Ipod Ipad - WI256;https://m.media-amazon.com/images/I/51vaesU+REL._AC_SX300_SY300_.jpg;16,4;7;1,8;cm;0,1;g
7898700010572;Cabo Micro USB Emborrachado de Alta Performance 1,2M Branco - ELG M512W;https://m.media-amazon.com/images/I/41N+dzyKeWL._AC_SY300_SX300_.jpg;17,8;8;2,2;cm;60;g
7899744031615;5+ 018-0112 Cabo Micro USB Mobile A Femea, Preto, 17 cm;https://m.media-amazon.com/images/I/51MMhz0j+1L._AC_SY300_SX300_.jpg;11,2;4,2;2,6;cm;150;g
7899298633655;Cabo USB Micro USB 1,2m PVC EUAB 12PP Preto Intelbras;https://m.media-amazon.com/images/I/51lTAqXlU4L.__AC_SX300_SY300_QL70_ML2_.jpg;16,2;8,4;3,4;cm;3;g
7899838818467;CABO MICRO USB 5 PINOS 1M PRETO WI325, Multilaser, 26760;https://m.media-amazon.com/images/I/41hUcvLu3FL.__AC_SX300_SY300_QL70_ML2_.jpg;11,6;3,2;2,4;cm;0,02;g
7898562690547;Cabo Mini Usb Macho Para Usb 2.0 Fêmea 0,5 Metro Comtac 9239;https://m.media-amazon.com/images/I/41052U8IVMS.__AC_SX300_SY300_QL70_ML2_.jpg;23,8;17,8;1;cm;23;g
7899658706104;Cabo De Rede Multicameras 4p Preto Cftv Cx 300m Condutti;https://m.media-amazon.com/images/I/61LTNT-VhIL.__AC_SX300_SY300_QL70_ML2_.jpg;29,5;29,5;0,8;cm;2,3;kg
7896637687317;Cabo para redes de dados IMPACT LAN IL5CAZ CAT5.E 4P Intelbras;https://m.media-amazon.com/images/I/51cucrg8WoL.__AC_SY300_SX300_QL70_ML2_.jpg;35,8;32,4;23,4;cm;9,2;g
7893137208103;Cabo de Rede AZUL Cx 100m CAT5E CMX FURUKAWA SOHOPLUS;https://m.media-amazon.com/images/I/61j1pYjvWcL.__AC_SX300_SY300_QL70_ML2_.jpg;32,2;30,2;6,2;cm;2,51;kg
7893137208080;Cabo Transmissão de Dados Sohoplus, Dispositivos de Conexão em Rede, Preto;https://m.media-amazon.com/images/I/61+wyxU4RdL._AC_SY300_SX300_.jpg;32;30;6,5;cm;2,51;kg
7896637676786;Cabo Óptico Splitter Intelbras xfs1160 PLC 1x16 NC 4830016;https://m.media-amazon.com/images/I/51UAldu0RwL.__AC_SX300_SY300_QL70_ML2_.jpg;15;10;10;cm;100;g
7896637676809;Cabo óPTICO Splitter Intelbras XFS 122 PLC 1X2 SC/APC 4830018;https://m.media-amazon.com/images/I/41Swy+h17fL._AC_SY300_SX300_.jpg;20;15;10;cm;100;g
7896637676854;Cabo Óptico Splitter Intelbras XFS 121 PLC 1x2 SC/UPC 4830028;https://m.media-amazon.com/images/I/41KYlz+MqvL._SX342_.jpg;17;13;2;cm;100;g
7896637676847;Cabo óPTICO Splitter Intelbras XFS 1322 PLC 1X32 SC/APC 4830027;https://m.media-amazon.com/images/I/61V+CcJ5mtL._AC_SY300_SX300_.jpg;25;20;10;cm;200;g
7896637676878;Cabo Óptico Splitter Intelbras XFS 141 PLC 1x4 SC/UPC 4830029;https://m.media-amazon.com/images/I/51uYaB-0q1L.__AC_SX300_SY300_QL70_ML2_.jpg;20;15;10;cm;100;g
7896637676779;Cabo Optico Splitter Intelbras PLC 1X8 NC XFS180 4830015;https://m.media-amazon.com/images/I/41ar0UUbXwL.__AC_SX300_SY300_QL70_ML2_.jpg;15;10;10;cm;50;g
7896637676861;Splitter Óptico Balanceado 1X8 Sc/Upc Xfs 181, Intelbras, Adaptadores de Rede;https://m.media-amazon.com/images/I/61905QLIntL.__AC_SX300_SY300_QL70_ML2_.jpg;25;15;2;cm;0,07;g
7899744052849;5+ 018-1066 Cabo Patch Info Cat.5E FTP, Azul, 15 m;https://m.media-amazon.com/images/I/51P9fnc1plL.__AC_SY300_SX300_QL70_ML2_.jpg;25,2;23,6;6,2;cm;350;g
7899744052818;5+ Cabo De Rede, Santana Centro, Patch Cord UTP, Cat5e (RJ45), 30 Metros, Azul, 30 m;https://m.media-amazon.com/images/I/71Sqf3xu62L.__AC_SY300_SX300_QL70_ML2_.jpg;17,9;17,8;7,4;cm;600;g
7899744003315;Cabo Patch Info - Patch Cord Cat5E Ftp - 10M - Azul;https://m.media-amazon.com/images/I/618di8eZzXL.__AC_SX300_SY300_QL70_ML2_.jpg;17,8;3;0,1;cm;0,23;g
7899744003261;Cabo De Rede Patch Cord Cat5E Ftp 5 Metro Azul;https://m.media-amazon.com/images/I/61gjKHcm2ZL.__AC_SX300_SY300_QL70_ML2_.jpg;22;16;2,2;cm;200;g
7899744039970;Cabo Patch Info - Patch Cord Cat5E Utp - 1M - Azul;https://m.media-amazon.com/images/I/71U1pS567bL.__AC_SY300_SX300_QL70_ML2_.jpg;21,2;11,4;0,8;cm;40;g
7899744002691;Cabo Patch Info - Patch Cord Cat5E Ftp - 2M - Amarelo;https://m.media-amazon.com/images/I/61JDaBNa4HL.__AC_SY300_SX300_QL70_ML2_.jpg;14;13;2;cm;60;g
7899744002684;Cabo De Rede Patch Cord Cat5E Ftp 2 Metro Azul;https://m.media-amazon.com/images/I/51isqw2lktL.__AC_SY300_SX300_QL70_ML2_.jpg;19;11,4;1,2;cm;100;g
7899744007818;Cabo Patch Info - Patch Cord Cat5E Ftp - 2M - Branco;https://m.media-amazon.com/images/I/61JoDuxUW4L.__AC_SY300_SX300_QL70_ML2_.jpg;17,3;15;2;cm;60;g
7899744002660;Cabo Patch Info - Patch Cord Cat5E Ftp - 2M - Vermelho;https://m.media-amazon.com/images/I/51ANQ4n4YDL.__AC_SX300_SY300_QL70_ML2_.jpg;20;15;1;cm;50;g
7899744005548;Cabo P2+Rca Fitz - P2 Estéreo X 2 Rca Macho Plug Metal - 5M;https://m.media-amazon.com/images/I/61PcRu4njtL.__AC_SX300_SY300_QL70_ML2_.jpg;21;14,8;3,2;cm;0,21;g
7898554601902;Cabo P2ST X P2ST 1, 5m PLC-201 Preto FORTREK, Fortrek, Outros acessórios para notebooks;https://m.media-amazon.com/images/I/41petioJhmL.__AC_SX300_SY300_QL70_ML2_.jpg;16;7,2;0,6;cm;49;g
7898566204115;Cabo Stereo P2 X J2 3 Metros Preto;https://m.media-amazon.com/images/I/51IOV+fiwoL._AC_SY300_SX300_.jpg;15;12;2;cm;20;g
7899744007825;PIX Cabo De Audio P2Xp2 Estereo 1,8Mts Branco, Santana Centro, 018-1112;https://m.media-amazon.com/images/I/41ZfvhTVW+L._AC_SY300_SX300_.jpg;22,6;12;0,6;cm;0,04;g
7898566202876;Cabo P2 X P2 Preto 1,80 Metros GOLD;https://m.media-amazon.com/images/I/414dlKQrbTL.__AC_SX300_SY300_QL70_ML2_.jpg;150;40;20;cm;42;g
7899718703449;Cabo P2 para P2 Estereo com 3 Metros EXBOM CBX-A2P230 EXBOM;https://m.media-amazon.com/images/I/61fCRwS3uFL.__AC_SX300_SY300_QL70_ML2_.jpg;15,9;12,1;1,9;cm;150;g
7898615153975;Cabo de Áudio P2 x 2 Rca X-cell Xc-p2-2rca-2m 2mt;https://m.media-amazon.com/images/I/51Ru7l50CcL.__AC_SX300_SY300_QL70_ML2_.jpg;18,4;10,7;1,4;cm;170;g
7899744028622;5+ Chip Sce Cabo Sata Duplo Y Para Fonte 15cm;https://m.media-amazon.com/images/I/71yP6f2cZmL.__AC_SX300_SY300_QL70_ML2_.jpg;22;10,7;1,1;cm;30;g
7899744029445;5+ 018-0052 Cabo Tipo C Mobile x USB A Macho 5GB, Branco, 1.2 cm;https://m.media-amazon.com/images/I/511kZAjhqVL.__AC_SX300_SY300_QL70_ML2_.jpg;14;4,4;2,8;cm;160;g
7899744025225;CABO DE FORCA NOTEBOOK TRIPOLAR 1,5M PRETO 3333 / UN/CHIP SCE;https://m.media-amazon.com/images/I/41m7HMT3cVL.__AC_SX300_SY300_QL70_ML2_.jpg;21;10;2;cm;116;g
7899298633686;Cabo USB - Micro USB 1,5m Nylon EUAB 15NP Preto Intelbras;https://m.media-amazon.com/images/I/51fhsZaOVpL.__AC_SX300_SY300_QL70_ML2_.jpg;17,4;8;3;cm;60;g
7898506453641;Cabo Usb Am/Mini Usb Multilaser - WI197;https://m.media-amazon.com/images/I/41SavZS9HiL.__AC_SY300_SX300_QL70_ML2_.jpg;12,6;11,2;1,2;cm;0,1;g
7899744030144;5+ Cabo Usb Cristal - Usb a Macho + Usb a Macho 2 - Cristal - 1.8M;https://m.media-amazon.com/images/I/51cmFJjOewS.__AC_SX300_SY300_QL70_ML2_.jpg;21,6;10,8;1,2;cm;50;g
7898615158901;Cabo Usb Flat/Light.8P -3.0A/ 1M Branc0;https://m.media-amazon.com/images/I/41n+5jnoZWS._AC_SY300_SX300_.jpg;18,6;8;3;cm;40;g
7898615158918;Cabo Lightning Xc-cd-59 X-cell 2mt Branco;https://m.media-amazon.com/images/I/31SB8qV3cgL.__AC_SX300_SY300_QL70_ML2_.jpg;22,2;8,9;5,5;cm;160;g
7896637602747;intelbras Cabo micro USB 1,2 m EUAB 12PB Branco;https://m.media-amazon.com/images/I/41iDdlh3vxL.__AC_SX300_SY300_QL70_ML2_.jpg;19,1;8,1;4,6;cm;30;g
7898615158925;Cabo Usb Flat/Type C -3.0A/1M Branco;https://m.media-amazon.com/images/I/31MkuBE+ofL._AC_SY300_SX300_.jpg;16,2;6,3;1,9;cm;30;g
7898615158932;Cabo Tipo- C Xc-cd-61 X-cell 2mt Branco;https://m.media-amazon.com/images/I/418bPrYpeXL.__AC_SX300_SY300_QL70_ML2_.jpg;20,1;6,8;3,7;cm;160;g
7898554604927;Cabo de Dados Micro USB Flat 1,8m UMI-401/1.8BK Preto Fortrek;https://m.media-amazon.com/images/I/51EDJmoy9jL.__AC_SY300_SX300_QL70_ML2_.jpg;12,6;5,6;2,6;cm;40;g
7898458701289;Cabo Multilaser Usb 2.0 Machoxb 1.8M - WI027;https://m.media-amazon.com/images/I/413wbcf+XTL._AC_SX300_SY300_.jpg;19,8;10,4;1,6;cm;0,1;g
7899744007795;Cabo Usb 2.0 Am X Bm 2mts. Santana Centro Unidade;https://m.media-amazon.com/images/I/51yF-KvT+bL._AC_SY300_SX300_.jpg;22,5;11,5;2;cm;60;g
7899744007870;Cabo Usb 2 - Usb a Macho + Usb B Macho 2 - 5M - Preto;https://m.media-amazon.com/images/I/61s1Yb3vi5L.__AC_SX300_SY300_QL70_ML2_.jpg;19,2;12,8;1,6;cm;0,11;g
7898506475070;Cabo De Impressora Usb 2.0 A Macho X B Macho 5M Multilaser - WI274;https://m.media-amazon.com/images/I/613300vNZvL.__AC_SY300_SX300_QL70_ML2_.jpg;12,6;10,8;3;cm;0,2;g
7898938113366;Cabo Para Impressora Usb 2.0 Ab 1,8 Metro Comtac 9041;https://m.media-amazon.com/images/I/41dPcxtioKS.__AC_SX300_SY300_QL70_ML2_.jpg;20,6;11,6;1,4;cm;74;g
7898562690882;Cabo USB Retrátil 3 x1 (Dock 30 pinos, Micro USB e Lightning) - COMTAC - 9272;https://m.media-amazon.com/images/I/51DkghBRKrL.__AC_SX300_SY300_QL70_ML2_.jpg;17;4;4;cm;600;g
7899744045520;5+ Cabo USB 2 - USB A Macho + Fêmea 1.50M Preto;https://m.media-amazon.com/images/I/51HdvEQFhLL.__AC_SX300_SY300_QL70_ML2_.jpg;22;11,5;2;cm;70;g
7899744003452;Cabo Micro USB V8 1,8 Metro Preto, 5+;https://m.media-amazon.com/images/I/41WUeSA587L.__AC_SY300_SX300_QL70_ML2_.jpg;21,8;10,6;1,5;cm;40;g
7899744003445;5+, 018-1408, Cabo USB 2 - USB A Macho + Mini USB (V3) 2-1.80M - Preto;https://m.media-amazon.com/images/I/71yLc2MtKhS.__AC_SX300_SY300_QL70_ML2_.jpg;19;11;1,2;cm;20;g
7899744002301;Cabo USB 3.1 Samsung Galaxy S5/note3 1.2m;https://m.media-amazon.com/images/I/51hR-2gAwCL.__AC_SX300_SY300_QL70_ML2_.jpg;13;6;1,5;cm;50;g
7899298633761;Cabo USB-C Lightning 1,5m Nylon EUCL 15NP Preto Intelbras;https://m.media-amazon.com/images/I/51wsfohRBhL.__AC_SX300_SY300_QL70_ML2_.jpg;16;8,2;3,4;cm;80;g
7898562690523;Cabo USB 2.0 para Micro USB 2.0 1metro Comtac 9237;https://m.media-amazon.com/images/I/41QkGmzMxOS.__AC_SX300_SY300_QL70_ML2_.jpg;24,2;16,4;1,4;cm;340;g
7898555212619;Mini cabo USB PC-USB1803 Preto - USB 2.0.1.8 Metros taxa de transferencia de ate 480mbps;https://m.media-amazon.com/images/I/71hIXx8e4JL.__AC_SX300_SY300_QL70_ML2_.jpg;20,8;16,8;1;cm;55;g
7899298656975;Cabo de rede Impact Giga UTP Cat6 4P Vermelho IG6CVM Intelbras;https://m.media-amazon.com/images/I/61BAf9Vp9YL.__AC_SX300_SY300_QL70_ML2_.jpg;46,4;42,3;24;cm;13,5;kg
7898566200780;Cabo VGA HD15M X HD15M com Filtro - Preto;https://m.media-amazon.com/images/I/61ri9Wv5lyL.__AC_SX300_SY300_QL70_ML2_.jpg;22,8;20,2;5,1;cm;120;g
7898575247172;Cabo Vga Info - Vga Macho + Vga Macho - com Filtro - Preto - 10M;https://m.media-amazon.com/images/I/51i7yV7YCmL.__AC_SX300_SY300_QL70_ML2_.jpg;22,5;20,2;7,7;cm;0,77;g
7898575246922;Cabo Vga Info - Vga Macho + Vga Macho - com Filtro - Preto - 3M;https://m.media-amazon.com/images/I/61o2MF4wnXL.__AC_SX300_SY300_QL70_ML2_.jpg;27;20,2;3,4;cm;0,22;g
7899744006088;Cabo VGA Info - VGA Macho + VGA Macho - com Filtro - Preto - 1.5M;https://m.media-amazon.com/images/I/51k6Xckp5EL.__AC_SX300_SY300_QL70_ML2_.jpg;17,8;10,2;2,8;cm;100;g
7899744082853;Cabo Vga Macho + Vga Macho - C/Filtro - Preto - 5m - 018-9574;https://m.media-amazon.com/images/I/51B12rkVcZL.__AC_SX300_SY300_QL70_ML2_.jpg;23;23;8;cm;1,55;kg
7898535501269;Cabo Vga (hdb15 M x Hdb15 M) - 15 metros - Com Filtro;https://m.media-amazon.com/images/I/51FE9P4g7iL.__AC_SX300_SY300_QL70_ML2_.jpg;20;20;20;cm;800;g
7898700010534;ELG, TC20W, Cabo USB Tipo-C para Tipo-C, Carga e Sincronização, Corrente 3A, Potência 20W, Power Delivery, Comprimento 1 metro, Branco;https://m.media-amazon.com/images/I/41y9vwtZHML.__AC_SX300_SY300_QL70_ML2_.jpg;20;8,1;2,7;cm;60;g
7898700012743;ELG OCH03 - Cadeira de Escritório Grow com Ajuste de Altura, Revestimento Mesh e Apoio de Braços Preta;https://m.media-amazon.com/images/I/517siqn7HGL.__AC_SX300_SY300_QL70_ML2_.jpg;52;50;25,6;cm;8,35;kg
7898554609021;Cadeira Ergonômica Fortrek Ergo Shield Mesh Preta;https://m.media-amazon.com/images/I/71gbwYpp+-L._AC_SY300_SX300_.jpg;116;65;59;cm;12,5;kg
7899838890463;Cadeira de Escritorio Multilaser Adapt Giratória - GA204, Preto;https://m.media-amazon.com/images/I/51WfXVd7SJL.__AC_SY300_SX300_QL70_ML2_.jpg;57;56,2;30,6;cm;9600;g
7898554606495;Fortrek Black Hawk Cadeira Gamer, Preto/Vermelho, 70 x 59 x 132 cm;https://m.media-amazon.com/images/I/51oPtslKlqL.__AC_SX300_SY300_QL70_ML2_.jpg;84,4;64,8;26,6;cm;21;kg
